Site;Rate;H Error;SubCatch;Slope;Elevation;LC;SAR;Area
2;1;0.0;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;2;0.0035488748873556;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;7;0.0145161857993225;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;15;0.0238461433740375;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;21;0.0283809332059858;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;30;0.0378764562954786;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;45;0.0535243962933258;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;50;0.0580842318211802;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;60;0.0672762843754803;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;75;0.0747725524933576;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;90;0.0911190426180191;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;100;0.0971536388509971;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;125;0.1160861207969284;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;150;0.1261572186090801;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;182;0.1630634463828472;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;200;0.150892803627373;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;250;0.1805837478490918;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;300;0.1928280983634314;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;330;0.1861021579631532;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;365;0.1863834863359162;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;550;0.2225834358610914;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;640;8.77913671378386e-10;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;730;0.2274710823432675;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;1000;0.2241029011693989;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;1500;0.2625660628474502;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;2000;0.2723840547978873;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;2250;0.2765792134092664;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;3000;0.2983163781220735;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;3182;0.2995772167679857;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;3652;0.2944728821628192;1.0;2.035973072052;29.1599807739258;769.298090574272;1.00043380260468;9635625
2;1;0.0;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;2;0.0085532176410027;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;7;0.0388064007461574;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;15;0.0492584830962717;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;21;0.0749512864846498;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;30;0.1097975769701021;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;45;0.1817363260506319;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;50;0.2036009632129824;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;60;0.230774773135439;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;75;0.300047929570935;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;90;0.4080204731085328;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;100;0.3469880680134733;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;125;0.4892089109358473;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;150;0.6294340575507982;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;182;0.722698011235125;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;200;0.7314887502798982;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;250;0.905393210876912;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;300;0.9532114296473978;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;330;0.9527411635283104;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;365;1.033131646842377;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;550;1.5166607078865335;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;640;8.77913671378386e-10;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;730;1.4662195155842974;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;1000;1.4209121799358335;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;1500;1.6686065630821163;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;2000;1.864144516207427;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;2250;1.6776367546733295;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;3000;1.822544982937894;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;3182;1.8907755331189544;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;3652;1.860914612865921;2.0;2.36130428314209;16.7749691009521;855.355613547343;1.00091433525085;4539375
2;1;0.0;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;2;0.0057052392540187;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;7;0.0253595592597897;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;15;0.0380864854160618;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;21;0.0507590995742646;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;30;0.0729474621042251;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;45;0.0986918961916636;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;50;0.1120493341801114;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;60;0.1373087880932955;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;75;0.1573385831500441;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;90;0.1941473333641155;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;100;0.1870159323188717;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;125;0.2332318369018141;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;150;0.2711680877109203;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;182;0.3459715819987425;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;200;0.2983235737977764;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;250;0.3782876226043608;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;300;0.4129372644279206;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;330;0.4045234071335974;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;365;0.4195839138732413;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;550;0.5606832379306189;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;640;8.77913671378386e-10;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;730;0.5512057261581222;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;1000;0.5351757564755473;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;1500;0.6039309198533759;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;2000;0.6545482724732;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;2250;0.6153441913112226;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;3000;0.6398638357894445;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;3182;0.6508571878234118;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;3652;0.6427955651558246;3.0;2.44796347618103;27.6563262939453;672.323890208827;1.00101029872894;2250000
2;1;0.0;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;2;0.0006750431919812;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;7;0.0022975173499961;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;15;0.0036850884960845;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;21;0.0045280929088371;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;30;0.0058053961345371;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;45;0.0078526315130983;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;50;0.0081617665617019;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;60;0.0092741401694268;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;75;0.0102426780461007;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;90;0.0122141928311769;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;100;0.0125991172012859;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;125;0.0148791514889606;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;150;0.0159037085814614;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;182;0.0203637825739111;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;200;0.0179471396808613;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;250;0.0216853363285264;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;300;0.0220867390826461;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;330;0.0217931781337114;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;365;0.0224072389338543;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;550;0.023890130275959;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;640;8.77913671378386e-10;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;730;0.0246410342984375;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;1000;0.0245234097874076;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;1500;0.0258763448092847;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;2000;0.026521716361203;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;2250;0.0260183833402646;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;3000;0.027190214690992;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;3182;0.0271943482963633;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
2;3652;0.0268670842602532;4.0;1.44525647163391;0.626507878303528;269.89366442697;1.00061619281769;708750
13;1;0.0;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;2;0.00219076618775;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;7;0.0078209552446462;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;15;0.0129782741557962;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;21;0.0161796551222403;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;30;0.0209638745757345;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;45;0.0283489567042401;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;50;0.0299392949472282;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;60;0.0340205629615259;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;75;0.0377689370895551;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;90;0.0446745249151832;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;100;0.0456831472079395;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;125;0.0536097388401178;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;150;0.057150695993032;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;182;0.0700795822606453;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;200;0.0630699505932494;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;250;0.0748477823072199;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
13;300;0.0758065065341189;1.0;2.14901995658875;36.8184242248535;651.975405590372;1.00076246261597;6030000
